OBJECTID,County,Contae,Local_Government_Area,Limistéar_Rialtas_Áitiúil,Classification,Cineál,Gaeltacht,Town_Classification,ID,English_Name,Irish_Name,Foirm_Ghinideach,Alternative_Name,IG_E,IG_N,ITM_E,ITM_N,Irish_Validation,Legislation,Validated_By,Date_,Comment_
683,CORK,Corcaigh,CORK CITY,,ED,T,N,,48056,St. PATRICK'S A,Eaglais Phádraig A,,,168352,72195,568309,572257,,,Fiontar,,
684,CORK,Corcaigh,CORK CITY,,ED,T,N,,48057,St. PATRICK'S B,Eaglais Phádraig B,,,168011,72468,567968,572530,,,Fiontar,,
685,CORK,Corcaigh,CORK CITY,,ED,T,N,,48058,St. PATRICK'S C,Eaglais Phádraig C,,,168315,72740,568272,572802,,,Fiontar,,
686,CORK,Corcaigh,CORK CITY,,ED,T,N,,48059,SUNDAY'S WELL A,Tobar Rí an Domhnaigh A,,,165780,71923,565738,571985,,,Fiontar,,
687,CORK,Corcaigh,CORK CITY,,ED,T,N,,48060,SUNDAY'S WELL B,Tobar Rí an Domhnaigh B,,,166523,71978,566481,572040,,,Fiontar,,
688,CORK,Corcaigh,CORK CITY,,ED,T,N,,48061,THE GLEN A,An Gleann A,,,168482,73455,568439,573517,,,Fiontar,,
689,CORK,Corcaigh,CORK CITY,,ED,T,N,,48062,THE GLEN B,An Gleann B,,,168305,74003,568262,574065,,,Fiontar,,
690,CORK,Corcaigh,CORK CITY,,ED,T,N,,48063,THE LOUGH,An Loch,,,166547,70618,566505,570680,,,Fiontar,,
691,CORK,Corcaigh,CORK CITY,,ED,T,N,,48064,TIVOLI A,Tivoli A,,,169958,72488,569915,572550,,,Fiontar,,
692,CORK,Corcaigh,CORK CITY,,ED,T,N,,48065,TIVOLI B,Tivoli B,,,171305,72416,571262,572478,,,Fiontar,,
693,CORK,Corcaigh,CORK CITY,,ED,T,N,,48066,TOGHER A,An Tóchar A,,,166091,69622,566049,569685,,,Fiontar,,
694,CORK,Corcaigh,CORK CITY,,ED,T,N,,48067,TOGHER B,An Tóchar B,,,166490,70088,566448,570151,,,Fiontar,,
695,CORK,Corcaigh,CORK CITY,,ED,T,N,,48068,TRAMORE A,An Trá Mhór A,,,168306,70580,568263,570642,,,Fiontar,,
696,CORK,Corcaigh,CORK CITY,,ED,T,N,,48069,TRAMORE B,An Trá Mhór B,,,168887,70158,568844,570221,,,Fiontar,,
697,CORK,Corcaigh,CORK CITY,,ED,T,N,,48070,TRAMORE C,An Trá Mhór C,,,168807,69650,568764,569713,,,Fiontar,,
698,CORK,Corcaigh,CORK CITY,,ED,T,N,,48071,TURNER'S CROSS A,Crois an Tornóra A,,,167873,70865,567830,570927,,,Fiontar,,
699,CORK,Corcaigh,CORK CITY,,ED,T,N,,48072,TURNER'S CROSS B,Crois an Tornóra B,,,167499,70705,567456,570767,,,Fiontar,,
700,CORK,Corcaigh,CORK CITY,,ED,T,N,,48073,TURNER'S CROSS C,Crois an Tornóra C,,,167416,70356,567373,570419,,,Fiontar,,
701,CORK,Corcaigh,CORK CITY,,ED,T,N,,48074,TURNER'S CROSS D,Crois an Tornóra D,,,167823,69941,567780,570004,,,Fiontar,,
702,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57001,ALTNAPASTE,Allt na Péiste,,,201471,393123,601423,893116,2,872,FJF,1176940800000,
703,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57002,ANNAGARY,Anagaire,,,178431,419000,578388,918988,2,872,FJF,1176940800000,
704,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57003,ARAN,Árainn Mhór,,,165729,416292,565688,916280,2,872,FJF,1176940800000,
705,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57004,ARDARA,Ard an Rátha,,,177326,390192,577283,890186,2,872,FJF,1176940800000,
706,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57005,ARDMALIN,Ard Mhálanna,,,243280,455909,643223,955888,,,Fiontar,,
707,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57006,ARDS,An Ardaidh,,,204503,435352,604454,935336,,,Fiontar,,
708,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57007,BALLINTRA,,,,195813,371224,595766,871222,,,,,
709,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57008,BALLINTRA,,,,188623,368422,588577,868420,,,,,
710,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57009,BALLYLIFFIN,Baile Lifín,,,238756,448390,638700,948371,,,Fiontar,,
711,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57010,BALLYARR,Baile Áir,,,217428,421912,617376,921899,,,Fiontar,,
712,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57011,BALLYMACOOL,Baile Mhic Comhghaill,,,211486,410641,611436,910630,,,Fiontar,,
713,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57012,BALLYSHANNON URBAN,Béal Átha Seanaidh,,,186712,361596,586666,861596,,,Fiontar,,
714,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57013,BALLYSHANNON RURAL,Béal Átha Seanaidh,,,184913,364019,584868,864018,,,Fiontar,,
715,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57014,BINBANE,An Bhinn Bhán,,,185293,386571,585248,886565,2,872,FJF,1176940800000,
716,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57015,BIRDSTOWN,Baile na nÉan,,,239718,424599,639662,924585,,,Fiontar,,
717,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57016,BONNYGLEN,Bun an Ghleanna,,,179125,386035,579081,886030,,,Fiontar,,
718,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57017,BUNCRANA RURAL,Bun Cranncha (Tuath),,,236861,430743,636805,930727,,,Fiontar,,
719,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57018,BUNCRANA URBAN,Bun Cranncha (Uirbeach),,,234529,431745,634474,931729,,,Fiontar,,
720,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57019,BUNDORAN RURAL,Bun Dobhráin (Tuath),,,183948,360038,583903,860038,,,Fiontar,,
721,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57020,BUNDORAN URBAN,Bun Dobhráin (Uirbeach),,,182038,359016,581993,859016,,,Fiontar,,
722,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57021,BURT,An Bheart,,,234455,420148,634400,920135,,,Fiontar,,
723,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57022,CARNDONAGH,Carn Domhnach,,,243018,445696,642961,945677,,,Fiontar,,
724,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57023,CARRICKART,Carraig Airt,,,211857,435180,611807,935164,2,872,FJF,1176940800000,
725,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57024,CARRICKBOY,An Charraig Bhuí,,,189443,359104,589397,859104,,,Fiontar,,
726,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57025,CARROWKEEL,An Cheathrú Chaol,,,220992,435176,620940,935160,2,872,FJF,1176940800000,
727,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57026,CARTHAGE,Bun an Ghaoith,,,249166,452375,649108,952355,,,Fiontar,,
728,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57027,CASTLECARY,Caisleán Cary,,,256851,437949,656791,937932,,,Fiontar,,
729,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57028,CASTLEFINN,Caisleán na Finne,,,221415,398463,621362,898455,,,Fiontar,,
730,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57029,CASTLEFORWARD,Cúil Mhic an Tréin,,,231697,416471,631642,916459,,,Fiontar,,
731,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57030,CASTLEWRAY,Caisleán Wray,,,219914,415073,619862,915061,,,Fiontar,,
732,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57031,CAVANGARDEN,Cabhán an Gharraí,,,194495,366220,594448,866219,,,Fiontar,,
733,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57032,CHURCH HILL,Mín an Lábáin,,,198622,412145,598574,912134,2,872,FJF,1176940800000,
734,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57033,CLIFF,An Bhinn,,,194465,362049,594418,862049,,,Fiontar,,
735,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57034,CLOGHAN,An Clochán,,,201328,400967,601280,900958,2,872,FJF,1176940800000,
736,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57035,CLOGHARD,An Chloch Ard,,,222839,392784,622786,892777,,,Fiontar,,
737,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57036,CLOGHER,An Clochar,,,201525,382177,601476,882172,,,Fiontar,,
738,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57037,CLONLEIGH NORTH,Cluain Lao Thuaidh,,,229721,401376,629667,901367,,,Fiontar,,
739,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57038,CLONLEIGH SOUTH,Cluain Lao Theas,,,227987,397759,627933,897751,,,Fiontar,,
740,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57039,CONVOY,Conmhaigh,,,218076,401966,618024,901957,,,Fiontar,,
741,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57040,CORKERMORE,An Charcair Mhór,,,176264,382563,576221,882558,,,Fiontar,,
742,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57041,CORRAVADDY,Corr an Mhadaidh,,,213815,407168,613764,907158,,,Fiontar,,
743,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57042,CRANFORD,Creamhghort,,,215927,432759,615876,932743,2,872,FJF,1176940800000,
744,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57043,CREENASMEAR,Críoch na Sméar,,,200191,429227,600143,929212,2,872,FJF,1176940800000,
745,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57044,CREESLOUGH,An Craoslach,,,204406,427772,604357,927757,2,872,FJF,1176940800000,
746,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57045,CROSS ROADS,Na Croisbhealaí,,,193603,431961,593557,931946,2,872,FJF,1176940800000,
747,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57046,CROVEHY,Cró Bheithe,,,183171,411232,583127,911221,2,872,FJF,1176940800000,
748,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57047,CROWKEERAGH,Cró Chaorach,,,162159,383267,562119,883262,2,872,FJF,1176940800000,
749,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57048,CROWNARAD,Cruach na Rad,,,166157,380123,566116,880119,,,Fiontar,,
750,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57049,CULDAFF,Cúil Dabhcha,,,251416,448028,651357,948009,,,Fiontar,,
751,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57050,DAWROS,Damhros,,,169049,396724,569008,896716,,,Fiontar,,
752,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57051,DESERTEGNY,Díseart Eignigh,,,230449,440177,630395,940160,,,Fiontar,,
753,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57052,DOE CASTLE,Caisleán na dTuath,,,206775,429329,606726,929314,2,872,FJF,1176940800000,
754,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57053,DONEGAL,Dún na nGall,,,190198,379652,590152,879648,,,Fiontar,,
755,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57054,DOOCHARRY,An Dúchoraidh,,,188097,410455,588052,910444,2,872,FJF,1176940800000,
756,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57055,DOOISH,An Dubhais,,,209801,394011,609751,894004,,,Fiontar,,
757,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57056,DUNAFF,Dún Damh,,,231729,445553,631675,945534,,,Fiontar,,
758,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57057,DUNFANAGHY,Dún Fionnachaidh,,,199046,435342,598999,935326,2,872,FJF,1176940800000,
759,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57058,DUNGLOW,An Clochán Liath,,,176579,412464,576536,912453,2,872,FJF,1176940800000,
760,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57059,DUNKINEELY,Dún Cionnaola,,,175983,374661,575940,874658,,,Fiontar,,
761,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57060,DUNLEWY,Dún Lúiche,,,193011,422113,592965,922100,2,872,FJF,1176940800000,
762,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57061,EANYMORE,An Eidhnigh Mhór,,,188183,384401,588137,884396,,,Fiontar,,
763,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57062,EDENACARNAN,Éadan an Charnáin,,,212824,415486,612773,915474,,,Fiontar,,
764,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57063,FAHAN,Fathain,,,235550,426416,635495,926401,,,Fiontar,,
765,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57064,FANAD NORTH,Fánaid Thuaidh,,,220135,444812,620083,944794,2,872,FJF,1176940800000,
766,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57065,FANAD WEST,Fánaid Thiar,,,213949,441119,613898,941101,2,872,FJF,1176940800000,
767,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57066,FEDDYGLASS,An Fhaiche Ghlas,,,228820,404298,628766,904288,,,Fiontar,,
768,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57067,FIGART,Fiogart,,,222147,403557,622094,903547,,,Fiontar,,
769,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57068,FINTOWN,Baile na Finne,,,194277,404758,594230,904748,2,872,FJF,1176940800000,
770,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57069,GARTAN,Gartán,,,202050,418470,602002,918457,2,872,FJF,1176940800000,
771,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57070,GLEN,An Gleann,,,211458,429751,611408,929736,,,Fiontar,,
772,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57071,GLENALLA,Gleann Eala,,,223528,425962,623475,925948,,,Fiontar,,
773,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57072,GLENCOLUMBKILLE,Gleann Cholm Cille,,,154686,380537,554647,880533,2,872,FJF,1176940800000,
774,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57074,GLENEELY,,,,251656,444180,651597,944161,,,,,
775,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57074,GLENEELY,,,,251656,444180,651597,944161,,,,,
776,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57075,GLENGESH,Gleann Gheis,,,169602,388067,569560,888061,2,872,FJF,1176940800000,
777,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57076,GLENLEHEEN,Gleann Léithín,,,186201,403963,586156,903954,2,872,FJF,1176940800000,
778,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57077,GLENEGANON,Gleann Ó gCanann,,,186201,403963,586156,903954,,,Fiontar,,
779,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57078,GLENTIES,Na Gleannta,,,180371,395300,580327,895293,2,872,FJF,1176940800000,
780,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57079,GLENTOGHER,Gleann Tóchair,,,245104,439434,645047,939417,,,Fiontar,,
781,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57080,GOLAND,An Gabhlán,,,206979,387787,606929,887781,,,Fiontar,,
782,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57081,GORTAHORK,Gort an Choirce,,,188393,428640,588348,928625,2,872,FJF,1176940800000,
783,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57082,GORTNAVERN,,,,216975,416443,616923,916431,,,,,
784,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57083,GRAFFY,,,,189835,395151,589789,895143,2,872,FJF,1176940800000,
785,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57084,GREENCASTLE,An Caisleán Nua,,,263111,443622,663050,943604,,,Fiontar,,
786,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57085,GREENFORT,Grianfort,,,220009,440700,619957,940683,2,872,FJF,1176940800000,
787,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57086,GROUSEHALL,Achadh na bPoll,,,213995,373058,613944,873055,,,Fiontar,,
788,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57087,HAUGH,Haugh,,,191922,382665,591875,882660,,,Fiontar,,
789,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57088,ILLIES,Na hUillí,,,239598,435656,639542,935639,,,Fiontar,,
790,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57089,INCH ISLAND,An Inis,,,230354,424813,630300,924799,,,Fiontar,,
791,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57090,INISHKEEL,Inis Caoil,,,163239,388256,563199,888250,2,872,FJF,1176940800000,
792,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57091,INVER,Inbhear,,,179465,379135,579421,879131,,,Fiontar,,
793,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57092,KILCAR,Cill Charthaigh,,,160274,377532,560234,877528,2,872,FJF,1176940800000,
794,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57093,KILDERRY,Coill Doire,,,244003,426460,643946,926445,,,Fiontar,,
795,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57094,KILGOLY,Cill Ghabhlaigh,,,156083,387825,556044,887819,2,872,FJF,1176940800000,
796,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57095,KILLEA,Cill Fhéich,,,233519,412190,633464,912178,,,Fiontar,,
797,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57096,KILLYBEGS,Na Cealla Beaga,,,171717,378674,571675,878670,,,Fiontar,,
798,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57097,KILLYGARVAN,Cill Gharbháin,,,224574,429731,624521,929716,,,Fiontar,,
799,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57098,KILLYGORDON,Cúil na gCuirridín,,,219040,395946,618988,895938,,,Fiontar,,
800,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57099,KILLYMASNY,Coillidh Masnaí,,,208299,408769,608249,908758,,,Fiontar,,
801,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57100,KILMACRENAN,Cill Mhic Réanáin,,,212647,421441,612596,921428,,,Fiontar,,
802,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57101,KINCRAIGY,Cionn Chreige,,,223871,407913,623818,907902,,,Fiontar,,
803,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57102,KNOCK,,,,212058,389962,612007,889955,,,,,
804,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57103,KNOCKALLA,Cnoc Colbha,,,225502,434203,625449,934187,2,872,FJF,1176940800000,
805,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57104,LAGHY,Baile na Bantiarna,,,196637,374167,596589,874164,,,Fiontar,,
806,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57105,LARGYMORE,Larchville,,,162808,375936,562768,875933,2,872,FJF,1176940800000,
807,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57106,LETTERKENNY RURAL,Leitir Feoir,,,216710,413169,616658,913157,,,Fiontar,,
808,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57107,LETTERKENNY URBAN,Leitir Ceanainn (Tuath),,,217044,411450,616992,911439,,,Fiontar,,
809,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57108,LETTERMACAWARD,Leitir Ceanainn (Uirbeach),,,176520,401754,576477,901745,2,872,FJF,1176940800000,
810,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57109,LETTERMORE,Leitir Mhic an Bhaird,,,209775,403117,609725,903108,,,Fiontar,,
811,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57110,LOUGH EASK,Loch an tSáile,,,194270,387449,594223,887443,2,872,FJF,1176940800000,
812,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57111,LOUGHKEEL,Leathchoill,,,213912,424094,613861,924080,2,872,FJF,1176940800000,
813,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57112,MAAS,An Más,,,174711,396237,574668,896229,,,Fiontar,,
814,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57113,MAGHERABOY,An Machaire Buí,,,219562,408211,619510,908200,,,Fiontar,,
815,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57114,MAGHERACLOGHER,Machaire Chlochair,,,184352,420822,584308,920809,2,872,FJF,1176940800000,
816,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57115,MAGHERY,An Machaire,,,175452,407183,575409,907173,2,872,FJF,1176940800000,
817,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57116,MALIN,Málainn,,,244930,452398,644873,952378,,,Fiontar,,
818,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57117,MALINBEG,Málainn Bhig,,,150291,382916,550253,882911,2,872,FJF,1176940800000,
819,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57118,MANORCUNNINGHAM,Mainéar Uí Chuinneagáin,,,224872,413267,624819,913255,,,Fiontar,,
820,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57119,MEENACLADY,Mín an Chladaigh,,,182228,430484,582184,930469,2,872,FJF,1176940800000,
821,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57120,MEENCARGAGH,Mín Charraigeach,,,202558,407384,602509,907374,2,872,FJF,1176940800000,
822,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57121,MILLFORD,Baile na nGallóglach,,,216864,426907,616813,926892,,,Fiontar,,
823,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57122,MINTIAGHS,Na Mínte,,,236757,440254,636701,940236,,,Fiontar,,
824,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57123,MOVILLE,Bun an Phobail,,,260552,440677,660491,940659,,,Fiontar,,
825,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57124,MULMOSOG,Maol Mosóg,,,174092,386426,574049,886420,2,872,FJF,1176940800000,
826,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57125,NEWTOWN CUNNINGHAM,An Baile Nua,,,228600,415267,628546,915255,,,Fiontar,,
827,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57126,PETTIGOE,Paiteagó,,,209383,370836,609333,870834,,,Fiontar,,
828,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57127,RAPHOE,Ráth Bhoth,,,225032,401743,624979,901734,,,Fiontar,,
829,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57128,RATHMELTON,Ráth Mealtain,,,223214,420397,623161,920384,,,Fiontar,,
830,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57129,RATHMULLAN,Ráth Maoláin,,,226455,427625,626402,927610,,,Fiontar,,
831,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57130,REDCASTLE,Carraig Mhic Uidhilín,,,252393,436766,652334,936749,,,Fiontar,,
832,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57131,ROSGUILL,Ros Goill,,,208883,440064,608833,940047,2,872,FJF,1176940800000,
833,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57132,ROSNAKILL,Ros na Cille,,,219656,437996,619604,937979,,,Fiontar,,
834,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57133,RUTLAND,Inis Mhic an Doirn,,,174554,415901,574512,915889,2,872,FJF,1176940800000,
835,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57134,SEACOR,Suí Corr,,,203105,410249,603056,910238,2,872,FJF,1176940800000,
836,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57135,St. JOHNSTOWN,Baile Suingean,,,231454,407626,631399,907615,,,Fiontar,,
837,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57136,STRAID,An tSráid,,,235964,445114,635909,945095,,,Fiontar,,
838,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57137,STRANORLAR,Srath an Urláir,,,212324,398408,612273,898400,,,Fiontar,,
839,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57138,TANTALLON,Tamhnach an tSalainn,,,183668,377136,583623,877132,,,Fiontar,,
840,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57139,TAWNAWULLY,Tamhnaigh an Mhullaigh,,,199388,386532,599340,886526,,,Fiontar,,
841,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57140,TEMPLECARN,Teampall Carna,,,203445,371512,603396,871509,,,Fiontar,,
842,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57141,TEMPLEDOUGLAS,Tulach Dhúghlaise,,,207033,412583,606984,912572,,,Fiontar,,
843,DONEGAL,Dún na nGall,DONEGAL,,ED,T,Y,,57142,TERMON,An Tearmann,,,208085,423732,608035,923718,2,872,FJF,1176940800000,
844,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57143,THREE TREES,Ard an Chrainn,,,243723,431238,643666,931222,,,Fiontar,,
845,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57144,TIEVESKEELTA,An Taobh Scaoilte,,,169643,382714,569601,882709,,,Fiontar,,
846,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57145,TREANTAGHMUCKLAGH,Tréantach Muclach,,,227082,410014,627028,910003,,,Fiontar,,
847,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57146,TULLYNAUGHT,Tulaigh Shneachta,,,198810,378319,598762,878315,,,Fiontar,,
848,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57147,TURMONE,Trá Món,,,257328,445817,657268,945798,,,Fiontar,,
849,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57148,URNEY WEST,An Urnaí Thiar,,,225754,390172,625700,890165,,,Fiontar,,
850,DONEGAL,Dún na nGall,DONEGAL,,ED,T,N,,57149,WHITECASTLE,An Caisleán Geal,,,248482,433242,648424,933226,,,Fiontar,,
851,DUBLIN,Baile Átha Cliath,FINGAL,,ED,T,N,,267001,AIRPORT,An tAerfort,,,316047,242456,715973,742480,,,Fiontar,,
852,DUBLIN,Baile Átha Cliath,FINGAL,,ED,T,N,,267002,BALBRIGGAN RURAL,Baile Brigín (Tuath),,,319109,261639,719034,761659,,,Fiontar,,
853,DUBLIN,Baile Átha Cliath,FINGAL,,ED,T,N,,267003,BALBRIGGAN URBAN,Baile Brigín (Uirbeach),,,319911,263641,719836,763661,,,Fiontar,,
854,DUBLIN,Baile Átha Cliath,FINGAL,,ED,T,N,,267004,BALDOYLE,Baile Dúill,,,323706,240244,723630,740269,,,Fiontar,,
855,DUBLIN,Baile Átha Cliath,FINGAL,,ED,T,N,,267005,BALGRIFFIN,Baile Ghrífín,,,319862,242055,719787,742080,,,Fiontar,,
856,DUBLIN,Baile Átha Cliath,SOUTH DUBLIN,,ED,T,N,,267006,BALLINASCORNEY,Buaile na Scornaí,,,305829,223332,705757,723361,,,Fiontar,,
